DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,YEAR,MONTH,DISTANCE_GROUP
0,1,7,1042,0WQ,Avjet Corporation,16750,N4C,"Sanford, NC",NC,11298,DFW,"Dallas/Fort Worth, TX",TX,651,2016,11,3
0,2,300,600,23Q,Songbird Airways Inc.,11995,GSO,"Greensboro/High Point, NC",NC,14307,PVD,"Providence, RI",RI,617,2016,11,2
0,2,300,600,23Q,Songbird Airways Inc.,14307,PVD,"Providence, RI",RI,11995,GSO,"Greensboro/High Point, NC",NC,617,2016,11,2
0,1,150,457,XP,XTRA Airways,10158,ACY,"Atlantic City, NJ",NJ,11057,CLT,"Charlotte, NC",NC,617,2016,11,1
0,1,150,389,XP,XTRA Airways,10158,ACY,"Atlantic City, NJ",NJ,11641,FAY,"Fayetteville, NC",NC,617,2016,11,1
0,1,150,374,XP,XTRA Airways,10158,ACY,"Atlantic City, NJ",NJ,11995,GSO,"Greensboro/High Point, NC",NC,617,2016,11,1
0,1,150,338,XP,XTRA Airways,10158,ACY,"Atlantic City, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,1
0,1,150,457,XP,XTRA Airways,11057,CLT,"Charlotte, NC",NC,10158,ACY,"Atlantic City, NJ",NJ,617,2016,11,1
0,2,300,75,XP,XTRA Airways,11641,FAY,"Fayetteville, NC",NC,12323,ILM,"Wilmington, NC",NC,617,2016,11,1
0,1,150,374,XP,XTRA Airways,11995,GSO,"Greensboro/High Point, NC",NC,10158,ACY,"Atlantic City, NJ",NJ,617,2016,11,1
0,1,150,402,XP,XTRA Airways,12323,ILM,"Wilmington, NC",NC,10158,ACY,"Atlantic City, NJ",NJ,617,2016,11,1
0,1,150,338,XP,XTRA Airways,14492,RDU,"Raleigh/Durham, NC",NC,10158,ACY,"Atlantic City, NJ",NJ,617,2016,11,1
0,1,0,352,U7,USA Jet Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13464,MRC,"Columbia, TN",TN,635,2016,11,1
0,1,0,2292,U7,USA Jet Airlines Inc.,11995,GSO,"Greensboro/High Point, NC",NC,10559,BFI,"Seattle, WA",WA,640,2016,11,5
0,1,0,312,U7,USA Jet Airlines Inc.,15054,SVH,"Statesville, NC",NC,14730,SDF,"Louisville, KY",KY,681,2016,11,1
0,1,0,584,U7,USA Jet Airlines Inc.,15163,TDF,"Roxboro, NC",NC,12055,GYY,"Gary, IN",IN,640,2016,11,2
0,1,0,584,U7,USA Jet Airlines Inc.,15163,TDF,"Roxboro, NC",NC,12055,GYY,"Gary, IN",IN,681,2016,11,2
0,2,0,504,U7,USA Jet Airlines Inc.,16091,YIP,"Detroit, MI",MI,11057,CLT,"Charlotte, NC",NC,635,2016,11,2
0,1,0,465,U7,USA Jet Airlines Inc.,16091,YIP,"Detroit, MI",MI,11995,GSO,"Greensboro/High Point, NC",NC,640,2016,11,1
0,1,0,465,U7,USA Jet Airlines Inc.,16091,YIP,"Detroit, MI",MI,11995,GSO,"Greensboro/High Point, NC",NC,681,2016,11,1
0,1,0,478,U7,USA Jet Airlines Inc.,16091,YIP,"Detroit, MI",MI,15163,TDF,"Roxboro, NC",NC,640,2016,11,1
0,1,0,478,U7,USA Jet Airlines Inc.,16091,YIP,"Detroit, MI",MI,15163,TDF,"Roxboro, NC",NC,681,2016,11,1
0,1,50,544,9E,Endeavor Air Inc.,11057,CLT,"Charlotte, NC",NC,12953,LGA,"New York, NY",NY,629,2016,11,2
0,1,50,227,9E,Endeavor Air Inc.,11278,DCA,"Washington, DC",VA,14492,RDU,"Raleigh/Durham, NC",NC,629,2016,11,1
0,1,50,544,9E,Endeavor Air Inc.,12953,LGA,"New York, NY",NY,11057,CLT,"Charlotte, NC",NC,629,2016,11,2
0,1,50,227,9E,Endeavor Air Inc.,14492,RDU,"Raleigh/Durham, NC",NC,11278,DCA,"Washington, DC",VA,629,2016,11,1
0,1,181,2354,AS,Alaska Airlines Inc.,14747,SEA,"Seattle, WA",WA,14492,RDU,"Raleigh/Durham, NC",NC,888,2016,11,5
0,1,50,427,AX,Trans States Airlines,11995,GSO,"Greensboro/High Point, NC",NC,12339,IND,"Indianapolis, IN",IN,675,2016,11,1
0,1,190,645,B6,JetBlue Airways,10721,BOS,"Boston, MA",MA,11995,GSO,"Greensboro/High Point, NC",NC,699,2016,11,2
0,1,190,645,B6,JetBlue Airways,11995,GSO,"Greensboro/High Point, NC",NC,10721,BOS,"Boston, MA",MA,699,2016,11,2
0,1,150,1037,B6,JetBlue Airways,14092,PGV,"Greenville, NC",NC,15370,TUL,"Tulsa, OK",OK,694,2016,11,3
0,1,190,519,B6,JetBlue Airways,14492,RDU,"Raleigh/Durham, NC",NC,15096,SYR,"Syracuse, NY",NY,699,2016,11,2
0,1,190,519,B6,JetBlue Airways,15096,SYR,"Syracuse, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,699,2016,11,2
0,1,150,1037,B6,JetBlue Airways,15370,TUL,"Tulsa, OK",OK,14092,PGV,"Greenville, NC",NC,694,2016,11,3
0,1,110,290,DL,Delta Air Lines Inc.,10216,AHN,"Athens, GA",GA,14492,RDU,"Raleigh/Durham, NC",NC,608,2016,11,1
0,2,144,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,11057,CLT,"Charlotte, NC",NC,622,2016,11,1
0,2,468,356,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,14492,RDU,"Raleigh/Durham, NC",NC,623,2016,11,1
0,4,720,356,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,14492,RDU,"Raleigh/Durham, NC",NC,622,2016,11,1
0,2,144,728,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,10721,BOS,"Boston, MA",MA,622,2016,11,2
0,1,72,430,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,11042,CLE,"Cleveland, OH",OH,622,2016,11,1
0,1,160,500,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,11433,DTW,"Detroit, MI",MI,614,2016,11,2
0,1,150,500,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,11433,DTW,"Detroit, MI",MI,694,2016,11,2
0,3,216,529,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,11618,EWR,"Newark, NJ",NJ,622,2016,11,2
0,2,144,564,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,12197,HPN,"White Plains, NY",NY,622,2016,11,2
0,1,72,322,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,12264,IAD,"Washington, DC",VA,622,2016,11,1
0,1,72,427,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,12339,IND,"Indianapolis, IN",IN,622,2016,11,1
0,3,216,468,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13204,MCO,"Orlando, FL",FL,622,2016,11,1
0,1,72,511,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13244,MEM,"Memphis, TN",TN,622,2016,11,2
0,1,72,651,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13495,MSY,"New Orleans, LA",LA,622,2016,11,2
0,1,72,940,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13851,OKC,"Oklahoma City, OK",OK,622,2016,11,2
0,3,216,449,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,622,2016,11,1
0,1,72,362,DL,Delta Air Lines Inc.,11066,CMH,"Columbus, OH",OH,14492,RDU,"Raleigh/Durham, NC",NC,622,2016,11,1
0,1,160,500,DL,Delta Air Lines Inc.,11433,DTW,"Detroit, MI",MI,11057,CLT,"Charlotte, NC",NC,614,2016,11,2
0,1,150,500,DL,Delta Air Lines Inc.,11433,DTW,"Detroit, MI",MI,11057,CLT,"Charlotte, NC",NC,694,2016,11,2
0,3,216,529,DL,Delta Air Lines Inc.,11618,EWR,"Newark, NJ",NJ,11057,CLT,"Charlotte, NC",NC,622,2016,11,2
0,1,180,680,DL,Delta Air Lines Inc.,11697,FLL,"Fort Lauderdale, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,622,2016,11,2
0,1,180,153,DL,Delta Air Lines Inc.,11995,GSO,"Greensboro/High Point, NC",NC,11996,GSP,"Greer, SC",SC,622,2016,11,1
0,1,180,153,DL,Delta Air Lines Inc.,11996,GSP,"Greer, SC",SC,11995,GSO,"Greensboro/High Point, NC",NC,622,2016,11,1
0,1,160,224,DL,Delta Air Lines Inc.,12264,IAD,"Washington, DC",VA,14492,RDU,"Raleigh/Durham, NC",NC,614,2016,11,1
0,1,72,427,DL,Delta Air Lines Inc.,12339,IND,"Indianapolis, IN",IN,11057,CLT,"Charlotte, NC",NC,622,2016,11,1
0,1,160,632,DL,Delta Air Lines Inc.,13232,MDW,"Chicago, IL",IL,14492,RDU,"Raleigh/Durham, NC",NC,614,2016,11,2
0,4,288,511,DL,Delta Air Lines Inc.,13244,MEM,"Memphis, TN",TN,11057,CLT,"Charlotte, NC",NC,622,2016,11,2
0,1,72,930,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",MN,11057,CLT,"Charlotte, NC",NC,622,2016,11,2
0,1,180,980,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",MN,14492,RDU,"Raleigh/Durham, NC",NC,888,2016,11,2
0,2,144,651,DL,Delta Air Lines Inc.,13495,MSY,"New Orleans, LA",LA,11057,CLT,"Charlotte, NC",NC,622,2016,11,2
0,1,72,940,DL,Delta Air Lines Inc.,13851,OKC,"Oklahoma City, OK",OK,11057,CLT,"Charlotte, NC",NC,622,2016,11,2
0,2,144,449,DL,Delta Air Lines Inc.,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,622,2016,11,1
0,1,180,328,DL,Delta Air Lines Inc.,14122,PIT,"Pittsburgh, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,622,2016,11,1
0,1,72,531,DL,Delta Air Lines Inc.,14275,PTK,"Pontiac, MI",MI,11057,CLT,"Charlotte, NC",NC,622,2016,11,2
0,2,468,356,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,10397,ATL,"Atlanta, GA",GA,623,2016,11,1
0,4,720,356,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,10397,ATL,"Atlanta, GA",GA,622,2016,11,1
0,1,72,442,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,10693,BNA,"Nashville, TN",TN,622,2016,11,1
0,1,180,680,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,11697,FLL,"Fort Lauderdale, FL",FL,622,2016,11,2
0,1,160,224,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,12264,IAD,"Washington, DC",VA,614,2016,11,1
0,1,110,355,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,12945,LEX,"Lexington, KY",KY,608,2016,11,1
0,1,160,632,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13232,MDW,"Chicago, IL",IL,614,2016,11,2
0,1,180,980,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13487,MSP,"Minneapolis, MN",MN,888,2016,11,2
0,1,180,328,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,14122,PIT,"Pittsburgh, PA",PA,622,2016,11,1
0,1,261,496,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,15249,TLH,"Tallahassee, FL",FL,626,2016,11,1
0,1,72,1095,DL,Delta Air Lines Inc.,14683,SAT,"San Antonio, TX",TX,11057,CLT,"Charlotte, NC",NC,622,2016,11,3
0,1,261,496,DL,Delta Air Lines Inc.,15249,TLH,"Tallahassee, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,626,2016,11,1
0,1,76,585,MQ,Envoy Air,10529,BDL,"Hartford, CT",CT,11641,FAY,"Fayetteville, NC",NC,673,2016,11,2
0,1,76,1051,MQ,Envoy Air,11298,DFW,"Dallas/Fort Worth, TX",TX,11641,FAY,"Fayetteville, NC",NC,673,2016,11,3
0,1,76,585,MQ,Envoy Air,11641,FAY,"Fayetteville, NC",NC,10529,BDL,"Hartford, CT",CT,673,2016,11,2
0,1,76,1051,MQ,Envoy Air,11641,FAY,"Fayetteville, NC",NC,11298,DFW,"Dallas/Fort Worth, TX",TX,673,2016,11,3
0,1,258,2125,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12892,LAX,"Los Angeles, CA",CA,696,2016,11,5
0,1,258,2274,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14831,SJC,"San Jose, CA",CA,696,2016,11,5
0,1,258,2125,AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",CA,11057,CLT,"Charlotte, NC",NC,696,2016,11,5
0,1,160,700,AA,American Airlines Inc.,13303,MIA,"Miami, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,614,2016,11,2
0,1,160,700,AA,American Airlines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13303,MIA,"Miami, FL",FL,614,2016,11,2
0,2,0,352,AMQ,Ameristar Air Cargo,11057,CLT,"Charlotte, NC",NC,13464,MRC,"Columbia, TN",TN,635,2016,11,1
0,1,0,335,AMQ,Ameristar Air Cargo,11193,CVG,"Cincinnati, OH",KY,11057,CLT,"Charlotte, NC",NC,635,2016,11,1
0,1,0,87,AMQ,Ameristar Air Cargo,11871,GDC,"Greenville, SC",SC,11057,CLT,"Charlotte, NC",NC,635,2016,11,1
0,1,60,568,AMQ,Ameristar Air Cargo,12884,LAN,"Lansing, MI",MI,14492,RDU,"Raleigh/Durham, NC",NC,620,2016,11,2
0,1,60,568,AMQ,Ameristar Air Cargo,14492,RDU,"Raleigh/Durham, NC",NC,12884,LAN,"Lansing, MI",MI,620,2016,11,2
0,1,76,544,G7,GoJet Airlines LLC d/b/a United Express,11057,CLT,"Charlotte, NC",NC,12953,LGA,"New York, NY",NY,638,2016,11,2
0,1,76,390,G7,GoJet Airlines LLC d/b/a United Express,11193,CVG,"Cincinnati, OH",KY,14492,RDU,"Raleigh/Durham, NC",NC,638,2016,11,1
0,1,76,460,G7,GoJet Airlines LLC d/b/a United Express,11433,DTW,"Detroit, MI",MI,11995,GSO,"Greensboro/High Point, NC",NC,638,2016,11,1
0,1,76,460,G7,GoJet Airlines LLC d/b/a United Express,11995,GSO,"Greensboro/High Point, NC",NC,11433,DTW,"Detroit, MI",MI,638,2016,11,1
0,1,76,544,G7,GoJet Airlines LLC d/b/a United Express,12953,LGA,"New York, NY",NY,11057,CLT,"Charlotte, NC",NC,638,2016,11,2
0,2,152,431,G7,GoJet Airlines LLC d/b/a United Express,12953,LGA,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,638,2016,11,1
0,2,140,980,G7,GoJet Airlines LLC d/b/a United Express,13487,MSP,"Minneapolis, MN",MN,14492,RDU,"Raleigh/Durham, NC",NC,631,2016,11,2
0,9,630,612,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,10721,BOS,"Boston, MA",MA,631,2016,11,2
0,1,76,431,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,12953,LGA,"New York, NY",NY,638,2016,11,1
0,1,76,753,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,13485,MSN,"Madison, WI",WI,638,2016,11,2
0,3,210,980,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,13487,MSP,"Minneapolis, MN",MN,631,2016,11,2
0,6,1038,964,GL,Miami Air International,10194,AFW,"Dallas/Fort Worth, TX",TX,12544,JQF,"CONCORD, NC",NC,614,2016,11,2
0,1,173,1482,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,10615,BIF,"El Paso, TX",TX,614,2016,11,3
0,1,173,18,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,12544,JQF,"CONCORD, NC",NC,614,2016,11,1
0,1,173,318,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,13461,MQY,"Smyrna, TN",TN,614,2016,11,1
0,1,173,282,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,14098,PHF,"Newport News/Williamsburg, VA",VA,614,2016,11,1
0,1,154,130,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,1
0,1,154,455,GL,Miami Air International,11618,EWR,"Newark, NJ",NJ,12348,INT,"Winston-Salem, NC",NC,617,2016,11,1
0,1,154,860,GL,Miami Air International,11726,FOE,"Topeka, KS",KS,12544,JQF,"CONCORD, NC",NC,617,2016,11,2
0,1,173,427,GL,Miami Air International,11995,GSO,"Greensboro/High Point, NC",NC,12339,IND,"Indianapolis, IN",IN,614,2016,11,1
0,1,173,350,GL,Miami Air International,11995,GSO,"Greensboro/High Point, NC",NC,14730,SDF,"Louisville, KY",KY,614,2016,11,1
0,1,173,541,GL,Miami Air International,12055,GYY,"Gary, IN",IN,12348,INT,"Winston-Salem, NC",NC,614,2016,11,2
0,1,173,937,GL,Miami Air International,12191,HOU,"Houston, TX",TX,12544,JQF,"CONCORD, NC",NC,614,2016,11,2
0,1,154,2326,GL,Miami Air International,12323,ILM,"Wilmington, NC",NC,14570,RNO,"Reno, NV",NV,617,2016,11,5
0,2,346,428,GL,Miami Air International,12339,IND,"Indianapolis, IN",IN,12544,JQF,"CONCORD, NC",NC,614,2016,11,1
0,1,154,304,GL,Miami Air International,12348,INT,"Winston-Salem, NC",NC,11066,CMH,"Columbus, OH",OH,617,2016,11,1
0,1,154,541,GL,Miami Air International,12348,INT,"Winston-Salem, NC",NC,12055,GYY,"Gary, IN",IN,617,2016,11,2
0,1,173,712,GL,Miami Air International,12348,INT,"Winston-Salem, NC",NC,13303,MIA,"Miami, FL",FL,614,2016,11,2
0,1,154,328,GL,Miami Air International,12451,JAX,"Jacksonville, FL",FL,11057,CLT,"Charlotte, NC",NC,617,2016,11,1
0,5,865,964,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,10194,AFW,"Dallas/Fort Worth, TX",TX,614,2016,11,2
0,1,173,1048,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,10423,AUS,"Austin, TX",TX,614,2016,11,3
0,1,173,18,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,11057,CLT,"Charlotte, NC",NC,614,2016,11,1
0,1,173,942,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,12278,ICT,"Wichita, KS",KS,614,2016,11,2
0,1,173,329,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,12917,LCK,"Columbus, OH",OH,614,2016,11,1
0,4,692,661,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,13303,MIA,"Miami, FL",FL,614,2016,11,2
0,2,308,661,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,13303,MIA,"Miami, FL",FL,617,2016,11,2
0,1,173,706,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,13485,MSN,"Madison, WI",WI,614,2016,11,2
0,1,173,273,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,13931,ORF,"Norfolk, VA",VA,614,2016,11,1
0,5,865,1786,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,14107,PHX,"Phoenix, AZ",AZ,614,2016,11,4
0,1,173,567,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,14109,PIB,"Hattiesburg/Laurel, MS",MS,614,2016,11,2
0,1,173,1111,GL,Miami Air International,12544,JQF,"CONCORD, NC",NC,14683,SAT,"San Antonio, TX",TX,614,2016,11,3
0,1,173,578,GL,Miami Air International,13232,MDW,"Chicago, IL",IL,13619,NC1,"Gastonia, NC",NC,614,2016,11,2
0,7,1211,661,GL,Miami Air International,13303,MIA,"Miami, FL",FL,12544,JQF,"CONCORD, NC",NC,614,2016,11,2
0,1,173,318,GL,Miami Air International,13461,MQY,"Smyrna, TN",TN,11057,CLT,"Charlotte, NC",NC,614,2016,11,1
0,1,173,330,GL,Miami Air International,13461,MQY,"Smyrna, TN",TN,12544,JQF,"CONCORD, NC",NC,614,2016,11,1
0,1,173,11,GL,Miami Air International,13619,NC1,"Gastonia, NC",NC,11057,CLT,"Charlotte, NC",NC,614,2016,11,1
0,1,173,699,GL,Miami Air International,14092,PGV,"Greenville, NC",NC,13303,MIA,"Miami, FL",FL,614,2016,11,2
0,1,173,315,GL,Miami Air International,14092,PGV,"Greenville, NC",NC,14100,PHL,"Philadelphia, PA",PA,614,2016,11,1
0,1,173,315,GL,Miami Air International,14100,PHL,"Philadelphia, PA",PA,14092,PGV,"Greenville, NC",NC,614,2016,11,1
0,4,692,1786,GL,Miami Air International,14107,PHX,"Phoenix, AZ",AZ,12544,JQF,"CONCORD, NC",NC,614,2016,11,4
0,1,173,328,GL,Miami Air International,14122,PIT,"Pittsburgh, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,614,2016,11,1
0,1,154,411,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,617,2016,11,1
0,1,173,416,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,11618,EWR,"Newark, NJ",NJ,614,2016,11,1
0,1,154,431,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,12953,LGA,"New York, NY",NY,617,2016,11,1
0,1,154,587,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,15304,TPA,"Tampa, FL",FL,617,2016,11,2
0,1,173,1111,GL,Miami Air International,14683,SAT,"San Antonio, TX",TX,12544,JQF,"CONCORD, NC",NC,614,2016,11,3
0,1,173,350,GL,Miami Air International,14730,SDF,"Louisville, KY",KY,11995,GSO,"Greensboro/High Point, NC",NC,614,2016,11,1
0,1,173,524,GL,Miami Air International,14761,SFB,"Sanford, FL",FL,14092,PGV,"Greenville, NC",NC,614,2016,11,2
0,1,154,625,GL,Miami Air International,14986,SRQ,"Sarasota/Bradenton, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,2
0,1,154,513,GL,Miami Air International,15304,TPA,"Tampa, FL",FL,12323,ILM,"Wilmington, NC",NC,617,2016,11,2
0,1,154,587,GL,Miami Air International,15304,TPA,"Tampa, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,2
0,1,154,213,GL,Miami Air International,15412,TYS,"Knoxville, TN",TN,12348,INT,"Winston-Salem, NC",NC,617,2016,11,1
0,1,8,600,04Q,Tradewind Aviation,10154,ACK,"Nantucket, MA",MA,14492,RDU,"Raleigh/Durham, NC",NC,479,2016,11,2
0,1,8,477,04Q,Tradewind Aviation,11764,FRG,"East Farmingdale, NY",NY,11995,GSO,"Greensboro/High Point, NC",NC,646,2016,11,1
0,1,8,694,04Q,Tradewind Aviation,11995,GSO,"Greensboro/High Point, NC",NC,10329,APF,"Naples, FL",FL,646,2016,11,2
0,1,8,477,04Q,Tradewind Aviation,11995,GSO,"Greensboro/High Point, NC",NC,11764,FRG,"East Farmingdale, NY",NY,646,2016,11,1
0,1,8,638,04Q,Tradewind Aviation,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,646,2016,11,2
0,1,150,442,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,"Nashville, TN",TN,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,1
0,1,68,362,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,1
0,1,150,457,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11308,DHN,"Dothan, AL",AL,11995,GSO,"Greensboro/High Point, NC",NC,617,2016,11,1
0,1,68,416,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,"Newark, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,1
0,1,150,1391,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11719,FNL,"Fort Collins/Loveland, CO",CO,11995,GSO,"Greensboro/High Point, NC",NC,617,2016,11,3
0,1,150,1808,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,10466,AZA,"Phoenix, AZ",AZ,617,2016,11,4
0,1,150,476,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,10792,BUF,"Buffalo, NY",NY,617,2016,11,1
0,1,150,587,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,11123,CPS,"St. Louis, MO",MO,617,2016,11,2
0,1,150,477,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,11764,FRG,"East Farmingdale, NY",NY,617,2016,11,1
0,1,150,153,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,11996,GSP,"Greer, SC",SC,617,2016,11,1
0,1,150,710,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,13303,MIA,"Miami, FL",FL,617,2016,11,2
0,1,126,238,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,14131,PKB,"Parkersburg, WV",WV,619,2016,11,1
0,1,150,153,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,GSP,"Greer, SC",SC,11995,GSO,"Greensboro/High Point, NC",NC,617,2016,11,1
0,1,150,399,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,JAX,"Jacksonville, FL",FL,11995,GSO,"Greensboro/High Point, NC",NC,617,2016,11,1
0,1,150,661,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12544,JQF,"CONCORD, NC",NC,13303,MIA,"Miami, FL",FL,617,2016,11,2
0,1,68,337,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,"Philadelphia, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,617,2016,11,1
0,1,150,567,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14109,PIB,"Hattiesburg/Laurel, MS",MS,12544,JQF,"CONCORD, NC",NC,617,2016,11,2
0,1,150,607,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,"Raleigh/Durham, NC",NC,10540,BED,"Bedford, MA",MA,617,2016,11,2
0,1,150,442,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,"Raleigh/Durham, NC",NC,10693,BNA,"Nashville, TN",TN,617,2016,11,1
0,1,68,362,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,"Raleigh/Durham, NC",NC,11066,CMH,"Columbus, OH",OH,617,2016,11,1
